time_bin,observed,expected,standardized_residual,significant
00-04,631,683.8333333333334,-2.0203791524695394,True
04-08,683,683.8333333333334,-0.031867179061035165,False
08-12,730,683.8333333333334,1.7654417199812666,False
12-16,695,683.8333333333334,0.4270201994178504,False
16-20,696,683.8333333333334,0.46526081429109084,False
20-24,668,683.8333333333334,-0.6054764021596422,False
